GpsNumber,GpsDescription,GPSTime,Year,Month,Day,Hour,Minute,BatteryVoltage,GSMSignal,Activity,Temperature,lat,lon,Type,LandCover,DownDate,Direction_Abs,StepLength,Direction_Rel,Speed,Interval,Class
48536493417,coyo08,1/1/2022 18:00,2022,1,1,18,0,4.11,19,4.63E-05,5,34.226182,-119.174199,GSM,Urban,1/2/2022,-91.44792625,58.35112128,119.2341424,0.009707659,21617,6
48536493417,coyo08,1/2/2022 0:01,2022,1,2,0,1,4.11,21,0,8,34.226166,-119.173566,GSM,Urban,1/3/2022,94.69390348,75.55207255,-173.8581703,0.012610695,21639,4
48536493417,coyo08,1/2/2022 6:00,2022,1,2,6,0,4.11,21,0,0,34.226099,-119.174382,GSM,Urban,1/3/2022,-108.7780332,4.977969744,156.5280633,0.000829662,21568,2
48536493417,coyo08,1/2/2022 12:00,2022,1,2,12,0,4.11,21,0,-1,34.226082,-119.174332,GSM,Urban,1/3/2022,90,1.566368363,-161.2219668,0.000261037,21600,2
48536493417,coyo08,1/2/2022 18:00,2022,1,2,18,0,4.11,21,0,5,34.226082,-119.174349,GSM,Urban,1/3/2022,65.9312767,15.69244323,-24.0687233,0.002608403,21602,2
48536493417,coyo08,1/3/2022 0:01,2022,1,3,0,1,4.1,20,0,8,34.226149,-119.174499,GSM,Urban,1/4/2022,-98.26717334,10.94398277,-164.19845,0.001829078,21658,3
48536493417,coyo08,1/3/2022 6:00,2022,1,3,6,0,4.1,20,0,0,34.226132,-119.174382,GSM,Urban,1/4/2022,11.44104387,9.448563444,109.7082172,0.001574761,21540,6
48536493417,coyo08,1/3/2022 12:00,2022,1,3,12,0,4.1,20,0,-1,34.226216,-119.174399,GSM,Urban,1/4/2022,-135.3430844,12.05433292,-146.7841283,0.002009055,21600,3
48536493417,coyo08,1/3/2022 18:00,2022,1,3,18,0,4.1,20,0,4,34.226132,-119.174316,GSM,Urban,1/4/2022,-161.2219668,5.76326439,-25.87888237,0.000958149,21600,2
48536493417,coyo08,1/4/2022 0:01,2022,1,4,0,1,4.13,24,0,14,34.226082,-119.174299,GSM,Urban,1/5/2022,-107.7446716,4.937016966,53.47729516,0.000824898,21654,2
48536493417,coyo08,1/4/2022 6:00,2022,1,4,6,0,4.13,24,0,0,34.226066,-119.174249,GSM,Urban,1/5/2022,-46.7357046,2.367173247,61.00896702,0.000394529,21546,2
48536493417,coyo08,1/4/2022 12:00,2022,1,4,12,0,4.13,24,0,-2,34.226082,-119.174232,GSM,Urban,1/5/2022,126.7328267,8.298902603,173.4685313,0.001383086,21600,2
48536493417,coyo08,1/4/2022 18:00,2022,1,4,18,0,4.13,24,0,30,34.226032,-119.174299,GSM,Urban,1/5/2022,0,1.885750082,-126.7328267,0.000314015,21601,2
